Date,Bill of Lading,Location,Customer,Product,Volume,,
14/10/2024,8145134342,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,849",,
14/10/2024,8145151042,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"33,997",,
14/10/2024,8145101686,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,-848,,
14/10/2024,8145101686,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,-689,,
14/10/2024,8145131774,AU THDPTY COOGEE ROCKINGHAM,LINFOX - KEWDALE (DEL),ULSD 10PPM,-77,,
14/10/2024,8145128996,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,-663,,
14/10/2024,8145128996,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,-759,,
14/10/2024,8145145763,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,"-1,763",,
14/10/2024,8145101686,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"42,822",,
14/10/2024,8145101686,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"34,785",,
14/10/2024,8145131774,AU THDPTY COOGEE ROCKINGHAM,LINFOX - KEWDALE (DEL),ULSD 10PPM,"2,991",,
14/10/2024,8145128996,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,"37,602",,
14/10/2024,8145128996,AU THDPTY COOGEE ROCKINGHAM,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,"42,999",,
14/10/2024,8145145763,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,"37,374",,
15/10/2024,8145114313,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-283,,
15/10/2024,8145114313,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-304,,
15/10/2024,8145114313,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,483",,
15/10/2024,8145114313,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,873",,
15/10/2024,8145113998,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,779",,
15/10/2024,8145113998,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,991",,
15/10/2024,8145114173,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,763",,
15/10/2024,8145114173,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,985",,
15/10/2024,8145065203,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"-1,689",,
15/10/2024,8145065203,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"-1,921",,
15/10/2024,8145065203,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,-829,,
15/10/2024,8145134343,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-803,,
15/10/2024,8145134343,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-794,,
15/10/2024,8145160485,AU TERM KEWDALE,GKR TRANSPORT - CASINO,ULSD 10PPM,-215,,
15/10/2024,8145181572,AU TERM KEWDALE,AU REF KWINANA,SLOPS,"42,821",,
15/10/2024,8145181572,AU TERM KEWDALE,AU REF KWINANA,SLOPS,"34,785",,
15/10/2024,8145113998,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,478",,
15/10/2024,8145113998,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,872",,
15/10/2024,8145114173,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,225",,
15/10/2024,8145114173,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,781",,
15/10/2024,8145065203,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"35,854",,
15/10/2024,8145065203,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"40,780",,
15/10/2024,8145065203,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"17,597",,
15/10/2024,8145134343,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,297",,
15/10/2024,8145134343,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,849",,
15/10/2024,8145160485,AU TERM KEWDALE,GKR TRANSPORT - CASINO,ULSD 10PPM,"38,004",,
15/10/2024,8145099029,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,-848,,
15/10/2024,8145099029,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,-689,,
15/10/2024,8145100195,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,-793,,
15/10/2024,8145100195,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,-691,,
15/10/2024,8145160486,AU THDPTY COOGEE ROCKINGHAM,CHARLES HULL COOLUP EX COOGEE,ULSD 10PPM,"-1,119",,
15/10/2024,8145099029,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"42,819",,
15/10/2024,8145099029,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"34,773",,
15/10/2024,8145100195,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"40,026",,
15/10/2024,8145100195,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"34,901",,
15/10/2024,8145160486,AU THDPTY COOGEE ROCKINGHAM,CHARLES HULL COOLUP EX COOGEE,ULSD 10PPM,"38,008",,
16/10/2024,8145083411,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,-881,,
16/10/2024,8145083411,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,-948,,
16/10/2024,8145114310,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,758",,
16/10/2024,8145114310,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,990",,
16/10/2024,8145123378,AU TERM KEWDALE,BFS ENERGY,ULSD 10PPM,-419,,
16/10/2024,8145180496,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-810,,
16/10/2024,8145180496,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-926,,
16/10/2024,8145175278,AU TERM KEWDALE,B & J CATALANO - BRUNSWICK JUNCTION,ULSD 10PPM,"-1,002",,
16/10/2024,8145175278,AU TERM KEWDALE,B & J CATALANO - BRUNSWICK JUNCTION,ULSD 10PPM,-534,,
16/10/2024,8145182767,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"-1,373",,
16/10/2024,8145182767,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"-1,357",,
16/10/2024,8145141077,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"-1,689",,
16/10/2024,8145141077,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"-1,921",,
16/10/2024,8145141077,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,-829,,
16/10/2024,8145180498,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,-303,,
16/10/2024,8145180498,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,-161,,
16/10/2024,8145170713,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,-714,,
16/10/2024,8145170713,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,-140,,
16/10/2024,8145187738,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-922,,
16/10/2024,8145187738,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-749,,
16/10/2024,8145166014,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,-737,,
16/10/2024,8145166014,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,-803,,
16/10/2024,8145083411,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"44,474",,
16/10/2024,8145083411,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"47,869",,
16/10/2024,8145114310,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,155",,
16/10/2024,8145114310,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,865",,
16/10/2024,8145123378,AU TERM KEWDALE,BFS ENERGY,ULSD 10PPM,"38,004",,
16/10/2024,8145180496,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,600",,
16/10/2024,8145180496,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"43,000",,
16/10/2024,8145175278,AU TERM KEWDALE,B & J CATALANO - BRUNSWICK JUNCTION,ULSD 10PPM,"36,849",,
16/10/2024,8145175278,AU TERM KEWDALE,B & J CATALANO - BRUNSWICK JUNCTION,ULSD 10PPM,"19,646",,
16/10/2024,8145182767,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"37,298",,
16/10/2024,8145182767,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"36,852",,
16/10/2024,8145141077,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"35,850",,
16/10/2024,8145141077,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"40,780",,
16/10/2024,8145141077,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"17,596",,
16/10/2024,8145180498,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"36,847",,
16/10/2024,8145180498,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"19,648",,
16/10/2024,8145170713,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"37,593",,
16/10/2024,8145170713,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"7,399",,
16/10/2024,8145187738,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"42,818",,
16/10/2024,8145187738,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"34,772",,
16/10/2024,8145166014,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"37,240",,
16/10/2024,8145166014,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"40,536",,
16/10/2024,8145178306,AU THDPTY COOGEE ROCKINGHAM,LINFOX - KEWDALE (DEL),ULSD 10PPM,-38,,
16/10/2024,8145083413,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,-881,,
16/10/2024,8145083413,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,-948,,
16/10/2024,8145178306,AU THDPTY COOGEE ROCKINGHAM,LINFOX - KEWDALE (DEL),ULSD 10PPM,"1,499",,
16/10/2024,8145083413,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"44,485",,
16/10/2024,8145083413,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"47,879",,
16/10/2024,122716,AU THDPTY COOGEE ROCKINGHAM,AU AIRPT JANDAKOT,AVGAS LOW LEAD,"-1,076",,
16/10/2024,122716,AU THDPTY COOGEE ROCKINGHAM,AU AIRPT JANDAKOT,AVGAS LOW LEAD,"36,097",,
17/10/2024,8145114174,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-281,,
17/10/2024,8145114174,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-304,,
17/10/2024,8145114174,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,232",,
17/10/2024,8145114174,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,780",,
17/10/2024,8145101683,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,-874,,
17/10/2024,8145101683,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,-948,,
17/10/2024,8145114172,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,734",,
17/10/2024,8145114172,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,982",,
17/10/2024,8145109423,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,779",,
17/10/2024,8145109423,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,990",,
17/10/2024,8145107259,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,763",,
17/10/2024,8145107259,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,985",,
17/10/2024,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"-1,742",,
17/10/2024,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"-1,566",,
17/10/2024,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,-262,,
17/10/2024,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,-107,,
17/10/2024,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,-329,,
17/10/2024,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-889,,
17/10/2024,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-1,325",,
17/10/2024,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-2,174",,
17/10/2024,8145196476,AU TERM KEWDALE,CHARLES HULL WAGERUP,ULSD 10PPM,-941,,
17/10/2024,8145187739,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-922,,
17/10/2024,8145187739,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-749,,
17/10/2024,8145166016,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,-457,,
17/10/2024,8145166016,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,-244,,
17/10/2024,8145197243,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,-354,,
17/10/2024,8145197243,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,-64,,
17/10/2024,8145195322,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,"-1,340",,
17/10/2024,8145195322,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,"-1,585",,
17/10/2024,8145195322,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,-695,,
17/10/2024,8145101683,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"44,157",,
17/10/2024,8145101683,AU TERM KEWDALE,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"47,871",,
17/10/2024,8145114172,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"43,759",,
17/10/2024,8145114172,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,739",,
17/10/2024,8145109423,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,481",,
17/10/2024,8145109423,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,867",,
17/10/2024,8145107259,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,237",,
17/10/2024,8145107259,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,780",,
17/10/2024,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"43,826",,
17/10/2024,ROSS TRENT,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"39,411",,
17/10/2024,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,"4,901",,
17/10/2024,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,"1,999",,
17/10/2024,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,"6,150",,
17/10/2024,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"16,602",,
17/10/2024,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"24,750",,
17/10/2024,MICHAEL LAWRENCE,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"40,596",,
17/10/2024,8145196476,AU TERM KEWDALE,CHARLES HULL WAGERUP,ULSD 10PPM,"38,693",,
17/10/2024,8145187739,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"42,822",,
17/10/2024,8145187739,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"34,784",,
17/10/2024,8145166016,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,"36,845",,
17/10/2024,8145166016,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,"19,648",,
17/10/2024,8145197840,AU TERM KEWDALE,RECOCHEM - SOLVENT78 DELIVERED,BP Solvent78,"35,598",,
17/10/2024,8145197243,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,"38,946",,
17/10/2024,8145197243,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,"7,048",,
17/10/2024,8145195322,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,"31,998",,
17/10/2024,8145195322,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,"37,838",,
17/10/2024,8145195322,AU TERM KEWDALE,SILVERLAKE ROTHSAY EX KEWDALE,ULSD 10PPM,"16,596",,
17/10/2024,8145100197,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,-875,,
17/10/2024,8145100197,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,-948,,
17/10/2024,8145195823,AU THDPTY COOGEE ROCKINGHAM,BGC PRECAST KWINANA BEACH,ULSD 10PPM,-481,,
17/10/2024,8145100197,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"44,181",,
17/10/2024,8145100197,AU THDPTY COOGEE ROCKINGHAM,TALISON LITHIUM MSA,BP ULTIMATE DIESEL,"47,879",,
17/10/2024,8145195823,AU THDPTY COOGEE ROCKINGHAM,BGC PRECAST KWINANA BEACH,ULSD 10PPM,"38,728",,
17/10/2024,122933,AU THDPTY COOGEE ROCKINGHAM,AU AIRPT ESPERANCE,AVGAS LOW LEAD,"-2,719",,
17/10/2024,122933,AU THDPTY COOGEE ROCKINGHAM,AU AIRPT ESPERANCE,AVGAS LOW LEAD,"34,998",,
17/10/2024,122933,AU THDPTY COOGEE ROCKINGHAM,AU AIRPT ESPERANCE,AVGAS LOW LEAD,"-2,719",,
17/10/2024,122933,AU THDPTY COOGEE ROCKINGHAM,AU AIRPT ESPERANCE,AVGAS LOW LEAD,"34,998",,
18/10/2024,8145114572,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-283,,
18/10/2024,8145114572,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-304,,
18/10/2024,8145114573,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-283,,
18/10/2024,8145114573,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-304,,
18/10/2024,8145114574,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-283,,
18/10/2024,8145114574,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-304,,
18/10/2024,8145114572,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,486",,
18/10/2024,8145114572,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,874",,
18/10/2024,8145114573,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,471",,
18/10/2024,8145114573,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,859",,
18/10/2024,8145114574,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,486",,
18/10/2024,8145114574,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,868",,
18/10/2024,8145197830,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-922,,
18/10/2024,8145197830,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-749,,
18/10/2024,8145212283,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,-332,,
18/10/2024,8145212283,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,-782,,
18/10/2024,8145211183,AU TERM KEWDALE,CHARLES HULL-NORTH DANDALUP,ULSD 10PPM,-515,,
18/10/2024,TERRY HARROP,AU TERM KEWDALE,AU AIRPT JANDAKOT,JET A-1,-808,,
18/10/2024,8145222777,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,"-1,686",,
18/10/2024,8145220987,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,-257,,
18/10/2024,8145220987,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,-161,,
18/10/2024,8145197830,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"42,819",,
18/10/2024,8145197830,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"34,775",,
18/10/2024,8145212283,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"16,349",,
18/10/2024,8145212283,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"38,518",,
18/10/2024,8145211183,AU TERM KEWDALE,CHARLES HULL-NORTH DANDALUP,ULSD 10PPM,"19,999",,
18/10/2024,TERRY HARROP,AU TERM KEWDALE,AU AIRPT JANDAKOT,JET A-1,"35,595",,
18/10/2024,8145222777,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,"35,745",,
18/10/2024,8145220987,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"31,346",,
18/10/2024,8145220987,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"19,648",,
18/10/2024,8145230275,AU TERM KEWDALE,AU REF KWINANA,SLOPS,"42,825",,
18/10/2024,8145230275,AU TERM KEWDALE,AU REF KWINANA,SLOPS,"34,780",,
18/10/2024,8145209610,AU THDPTY COOGEE ROCKINGHAM,LINFOX - KEWDALE (DEL),ULSD 10PPM,-115,,
18/10/2024,8145209610,AU THDPTY COOGEE ROCKINGHAM,LINFOX - KEWDALE (DEL),ULSD 10PPM,"4,499",,
19/10/2024,174589,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,-443,,
19/10/2024,174589,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"23,352",,
19/10/2024,8145213156,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"-1,003",,
19/10/2024,8145213156,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"-1,147",,
19/10/2024,8145213156,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,614",,
19/10/2024,8145213156,AU THDPTY COOGEE ROCKINGHAM,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"43,007",,
20/10/2024,8145195350,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-281,,
20/10/2024,8145195350,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-304,,
20/10/2024,8145195353,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-281,,
20/10/2024,8145195353,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-304,,
20/10/2024,8145195350,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,233",,
20/10/2024,8145195350,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,779",,
20/10/2024,8145195353,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,232",,
20/10/2024,8145195353,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,781",,
20/10/2024,8145195351,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,763",,
20/10/2024,8145195351,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,985",,
20/10/2024,8145200329,AU TERM KEWDALE,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,-760,,
20/10/2024,8145200329,AU TERM KEWDALE,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,-869,,
20/10/2024,8145195351,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,229",,
20/10/2024,8145195351,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,778",,
20/10/2024,8145200329,AU TERM KEWDALE,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,"37,600",,
