event_id,vehicle_id,vehicle,driver,detection_time,utc_offset,event_type,detected_event_type,duration_seconds,speed_kph,travel_metres,latitude,longitude,audio_alert,vibration_alert,trip_distance_metres,trip_time_seconds,confirmation,confirmation_time,classification,fleet,timezone,account,service_provider,shift,crew,guardian_unit,software_version,labels
2432466624,152176,1IFJ910,,8/5/2024,480,distraction,distraction,4.6,101,128,-23.2478,119.5841,yes,no,430419,24600,normal driving,8/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011780,1.6.1+2310270843_184996f,
2432472994,16508,1GOB610,,8/5/2024,480,distraction,distraction,6.7,100,187,-31.6032,115.9924,yes,no,49390,2998,normal driving,8/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2432472980,16508,1GOB610,,8/5/2024,480,distraction,distraction,6.2,102,176,-31.6059,115.9907,yes,no,49054,2986,normal driving,8/5/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2432497836,11552,1EZR895,,8/6/2024,480,distraction,distraction,4.6,99,127,-32.9916,115.7315,yes,no,93524,4165,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010798,1.4.7.493490,
2432500153,11552,1EZR895,,8/6/2024,480,distraction,distraction,4.4,82,100,-33.3749,115.6846,yes,no,143461,6260,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010798,1.4.7.493490,
2432502254,76735,1HJQ543,,8/6/2024,480,distraction,distraction,4.8,100,133,-30.8816,115.6306,yes,no,140704,6525,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00002036,1.4.7.493490,
2432503254,45938,1GAH752,,8/6/2024,480,distraction,distraction,4.7,87,114,-31.7199,116.5157,yes,no,165184,6960,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00029959,1.4.6.487803,
2432505814,145638,1HTP065,,8/6/2024,480,distraction,distraction,4.8,93,123,-31.6378,117.5304,yes,no,173259,8415,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.4.6.487803,
2432508716,18601,1DJL008,,8/6/2024,480,distraction,distraction,4.4,84,103,-34.964,117.8301,yes,no,5505,319,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011046,1.4.7.493490,
2432510269,16508,1GOB610,,8/6/2024,480,distraction,distraction,5.3,79,116,-30.4646,116.4311,yes,no,139427,8262,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2432510504,16508,1GOB610,,8/6/2024,480,distraction,distraction,5.2,103,148,-30.4645,116.4739,yes,no,143535,8442,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2432512219,69519,1ESW458,,8/6/2024,480,distraction,distraction,4,94,106,-30.5408,116.2626,yes,no,75854,6938,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1001229-S00009701,1.4.7.493490,
2432516079,37775,1DBC759,,8/6/2024,480,distraction,distraction,4,96,108,-31.5703,117.7145,yes,no,33153,4562,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.4.7.493490,
2432516528,101229,GNG894A,,8/6/2024,480,distraction,distraction,4,47,52,-29.5357,115.5946,yes,no,190354,12175,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00013858,1.4.7.493490,
2432516975,39545,1CVU378,,8/6/2024,480,distraction,distraction,4.7,69,90,-32.0415,115.9527,yes,no,37251,2623,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010796,1.4.6.487803,
2432518451,69519,1ESW458,,8/6/2024,480,distraction,distraction,5.4,98,148,-30.7744,115.8329,yes,no,50685,1277,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1001229-S00009701,1.4.7.493490,
2432517489,127555,CGG5600,,8/6/2024,480,distraction,distraction,4.3,42,50,-22.5721,119.9891,yes,no,334754,16224,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011798,1.4.7.493490,
2432518328,69519,1ESW458,,8/6/2024,480,distraction,distraction,7.1,42,84,-30.8679,115.823,yes,no,50007,2095,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1001229-S00009701,1.4.7.493490,
2432519857,14381,1CLR315,,8/6/2024,480,distraction,distraction,10.7,41,122,-31.9811,115.9783,yes,no,1051,458,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00051561,1.6.1+2310270843_184996f,
2432520363,55677,1EHW174,,8/6/2024,480,distraction,distraction,4.7,69,91,-33.1033,118.5388,yes,no,178098,13308,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049035,1.6.1+2310270843_184996f,
2432521852,18601,1DJL008,,8/6/2024,480,distraction,distraction,4.6,49,63,-34.3626,117.087,yes,no,93134,7910,verified,8/6/2024,distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011046,1.4.7.493490,
2432541479,39545,1CVU378,,8/6/2024,480,distraction,distraction,4.1,66,75,-31.9008,116.1517,yes,no,22899,3796,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010796,1.4.6.487803,
2432524067,45938,1GAH752,,8/6/2024,480,distraction,distraction,4.5,57,72,-31.6406,117.4931,yes,no,170696,8413,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00029959,1.4.6.487803,
2432524915,37775,1DBC759,,8/6/2024,480,distraction,distraction,4.6,96,122,-31.6055,117.8913,yes,no,16731,3141,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.4.7.493490,
2432524840,37775,1DBC759,,8/6/2024,480,distraction,distraction,5.3,97,143,-31.6084,117.8829,yes,no,15899,3109,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.4.7.493490,
2432525919,21373,MD8410,,8/6/2024,480,distraction,fatigue,1.7,63,29,-32.6756,119.4094,yes,yes,108390,11915,verified,8/6/2024,cell phone use,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7.493490,
2432527766,112335,1HUT976,,8/6/2024,480,distraction,distraction,4.5,55,68,-28.7918,114.6883,yes,no,11729,2063,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011083,1.4.7.493490,
2432530212,59544,1HEL581,,8/6/2024,480,distraction,distraction,4.1,72,82,-32.129,115.9659,yes,no,21243,1325,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00048884,1.6.1+2310270843_184996f,
2432531558,69519,1ESW458,,8/6/2024,480,distraction,distraction,4.5,45,56,-30.7658,115.4709,yes,no,71953,7205,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1001229-S00009701,1.4.7.493490,
2432533748,41691,1ECE509,,8/6/2024,480,distraction,distraction,4.9,67,92,-31.9738,115.9971,yes,no,1585,681,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432535201,34548,1EMK901,,8/6/2024,480,distraction,distraction,9.6,101,268,-30.8361,116.2685,yes,no,680683,30952,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010790,1.4.7.493490,
2432534809,37775,1DBC759,,8/6/2024,480,distraction,distraction,5.5,97,147,-31.5314,118.0926,yes,no,6463,786,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.4.7.493490,
2432534903,41691,1ECE509,,8/6/2024,480,distraction,distraction,15.1,74,310,-31.8666,115.8679,yes,no,24447,1869,verified,8/6/2024,notifiable distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432534870,41691,1ECE509,,8/6/2024,480,distraction,distraction,6.3,72,126,-31.8668,115.8696,yes,no,24128,1862,verified,8/6/2024,notifiable distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432534953,41691,1ECE509,,8/6/2024,480,distraction,distraction,4.1,89,103,-31.8652,115.8465,yes,no,26226,1961,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432535352,41691,1ECE509,,8/6/2024,480,distraction,distraction,4.5,47,59,-31.85,115.7979,yes,no,31968,2437,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432535403,37775,1DBC759,,8/6/2024,480,distraction,distraction,7.6,96,204,-31.6059,117.8905,yes,no,28223,1603,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.4.7.493490,
2432538076,33755,TRI TWO,,8/6/2024,480,distraction,distraction,4.6,90,114,-28.8003,114.6673,yes,no,11958,1011,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011038,1.4.6.487803,
2432538136,33755,TRI TWO,,8/6/2024,480,distraction,distraction,5.1,96,136,-28.7993,114.6514,yes,no,13496,1069,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011038,1.4.6.487803,
2432538116,33755,TRI TWO,,8/6/2024,480,distraction,distraction,4.1,98,111,-28.7994,114.6555,yes,no,13066,1055,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011038,1.4.6.487803,
2432538083,33755,TRI TWO,,8/6/2024,480,distraction,distraction,4.6,94,119,-28.8001,114.6649,yes,no,12165,1019,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011038,1.4.6.487803,
2432538159,33755,TRI TWO,,8/6/2024,480,distraction,distraction,4.5,88,109,-28.7998,114.647,yes,no,13923,1087,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011038,1.4.6.487803,
2432538239,45938,1GAH752,,8/6/2024,480,distraction,distraction,4.9,100,137,-31.1504,119.276,yes,no,13109,943,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00029959,1.4.6.487803,
2432539878,45938,1GAH752,,8/6/2024,480,distraction,distraction,5.5,100,153,-31.0095,118.7903,yes,no,69043,3033,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00029959,1.4.6.487803,
2432541216,41691,1ECE509,,8/6/2024,480,distraction,distraction,4.7,69,91,-31.8658,115.8644,yes,no,16373,1362,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432543283,16508,1GOB610,,8/6/2024,480,distraction,distraction,4.2,69,81,-30.3872,116.6692,yes,no,31761,1461,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2432548091,16508,1GOB610,,8/6/2024,480,distraction,distraction,4.9,101,137,-30.6474,116.3226,yes,no,89637,3630,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2432551299,16508,1GOB610,,8/6/2024,480,distraction,distraction,4,99,111,-31.9503,115.9551,yes,no,259643,10314,normal driving,8/6/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2432584001,16508,1GOB610,,8/7/2024,480,distraction,distraction,4.1,73,82,-32.228,115.7979,yes,no,19936,1382,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2432584213,59544,1HEL581,,8/7/2024,480,distraction,distraction,5.1,93,132,-32.2007,115.8546,yes,no,34041,1914,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00048884,1.6.1+2310270843_184996f,
2432584303,49020,1GAQ158,,8/7/2024,480,distraction,distraction,5.1,86,121,-32.4341,116.3012,yes,no,73471,5671,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049129,1.6.1+2310270843_184996f,
2432586398,41691,1ECE509,,8/7/2024,480,distraction,distraction,10.9,64,193,-32.1279,115.8228,yes,no,29760,2952,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432586596,29872,1GDJ946,,8/7/2024,480,distraction,distraction,4.8,56,75,-32.5663,116.4324,yes,no,52807,3558,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010824,1.4.7.493490,
2432587399,29872,1GDJ946,,8/7/2024,480,distraction,distraction,4.2,89,103,-32.67,116.5134,yes,no,66749,4191,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010824,1.4.7.493490,
2432589632,29872,1GDJ946,,8/7/2024,480,distraction,distraction,4.1,94,108,-32.9343,116.7473,yes,no,104570,5846,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010824,1.4.7.493490,
2432592403,29730,1EXM998,,8/7/2024,480,distraction,distraction,5.2,41,59,-29.6501,116.3633,yes,no,58886,2467,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011118,1.4.7.493490,
2432592944,16508,1GOB610,,8/7/2024,480,distraction,distraction,6.4,70,124,-32.224,115.8769,yes,no,12001,1790,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2432595605,159229,1GSF248,,8/7/2024,480,distraction,distraction,4.3,99,117,-31.2529,119.2836,yes,no,182692,7283,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00048870,1.6.1+2310270843_184996f,
2432598839,76735,1HJQ543,,8/7/2024,480,distraction,distraction,4.7,69,90,-28.1647,117.585,yes,no,303710,15309,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00002036,1.4.7.493490,
2432602112,159229,1GSF248,,8/7/2024,480,distraction,distraction,4,99,111,-31.2278,120.1808,yes,no,51232,2848,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00048870,1.6.1+2310270843_184996f,
2432602096,159229,1GSF248,,8/7/2024,480,distraction,distraction,5.8,99,160,-31.2286,120.1768,yes,no,50929,2834,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00048870,1.6.1+2310270843_184996f,
2432602082,159229,1GSF248,,8/7/2024,480,distraction,distraction,4.9,99,136,-31.229,120.1749,yes,no,50655,2827,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00048870,1.6.1+2310270843_184996f,
2432619290,36805,QUADADDIC,,8/7/2024,480,distraction,distraction,4.1,93,106,-28.1592,117.668,yes,no,325221,17011,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011950,1.4.6.487803,
2432611039,69519,1ESW458,,8/7/2024,480,distraction,distraction,4.8,98,132,-30.5349,115.7932,yes,no,162490,15593,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1001229-S00009701,1.4.7.493490,
2432612532,29730,1EXM998,,8/7/2024,480,distraction,distraction,4.3,101,119,-30.0348,115.7506,yes,no,122831,9360,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011118,1.4.7.493490,
2432612829,29730,1EXM998,,8/7/2024,480,distraction,distraction,15.8,101,443,-30.031,115.8282,yes,no,130458,9619,normal driving,8/7/2024,system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011118,1.4.7.493490,
2432619303,40131,1EXV411,,8/7/2024,480,distraction,distraction,4.1,98,111,-30.9965,120.8997,yes,no,236186,18141,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049699,1.6.1+2310270843_184996f,
2432620873,45938,1GAH752,,8/7/2024,480,distraction,distraction,4.6,100,128,-30.984,117.1627,yes,no,217915,22127,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00029959,1.4.6.487803,
2432633295,40131,1EXV411,,8/7/2024,480,distraction,distraction,4.7,99,130,-31.6299,117.1352,yes,no,29648,1249,normal driving,8/7/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049699,1.6.1+2310270843_184996f,
2432662045,11282,1ETO041,,8/8/2024,480,distraction,distraction,4.1,78,89,-30.6496,116.3137,yes,no,201445,10812,normal driving,8/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010891,1.4.7.493490,
2432662303,11552,1EZR895,,8/8/2024,480,distraction,distraction,4.2,79,93,-33.2167,115.7233,yes,no,154022,6074,normal driving,8/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010798,1.4.7.493490,
2432672719,15566,1EZA118,,8/8/2024,480,glance away,glance away,4.2,51,60,-29.0939,115.2647,yes,no,80843,5356,normal driving,8/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P04025-S00010752,4.6.1.428552,
2432676093,14779,1GKY156,,8/8/2024,480,distraction,distraction,6,55,93,-28.7885,114.6216,yes,no,3012,4008,normal driving,8/8/2024,system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011104,1.4.6.487803,
2432677387,41691,1ECE509,,8/8/2024,480,distraction,distraction,4.2,83,98,-31.9997,115.9764,yes,no,4200,518,normal driving,8/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432679192,41691,1ECE509,,8/8/2024,480,distraction,distraction,6.4,77,137,-32.1943,115.8568,yes,no,32998,2215,normal driving,8/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432679844,16508,1GOB610,,8/8/2024,480,distraction,distraction,4.8,58,78,-29.8014,115.518,yes,no,304537,15647,normal driving,8/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2432683231,34548,1EMK901,,8/8/2024,480,distraction,distraction,4.1,44,50,-20.7951,116.7764,yes,no,478672,17861,normal driving,8/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010790,1.4.7.493490,
2432684892,45938,1GAH752,,8/8/2024,480,distraction,distraction,4.8,80,106,-31.8881,116.2498,yes,no,32269,2455,normal driving,8/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00029959,1.4.6.487803,
2432685123,40131,1EXV411,,8/8/2024,480,distraction,distraction,4.2,44,51,-31.9361,115.9925,yes,no,9611,1382,normal driving,8/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049699,1.6.1+2310270843_184996f,
2432689739,41691,1ECE509,,8/8/2024,480,distraction,distraction,5.4,78,117,-32.2924,115.8167,yes,no,25168,4048,normal driving,8/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432694388,45938,1GAH752,,8/8/2024,480,distraction,distraction,4.2,93,110,-31.6505,116.9924,yes,no,30883,1527,normal driving,8/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00029959,1.4.6.487803,
