event_id,vehicle_id,vehicle,driver,detection_time,utc_offset,event_type,detected_event_type,duration_seconds,speed_kph,travel_metres,latitude,longitude,audio_alert,vibration_alert,trip_distance_metres,trip_time_seconds,confirmation,confirmation_time,classification,fleet,timezone,account,service_provider,shift,crew,guardian_unit,software_version,labels,,,
2437614019,33579,TRIQUAD,,10/11/2024,480,fatigue,fatigue,2.2,0,0,-31.9651,115.9996,yes,yes,0,225,normal driving,10/14/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008945,1.7.0+2312132335_5bd8564,,,,
2437505062,36805,QUADADDIC,,10/12/2024,480,fatigue,fatigue,1.9,76,40,-30.5262,121.4063,yes,yes,40435,3193,normal driving,10/12/2024,fatigue - laughing,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011950,1.4.6.487803,,,,
2437547318,127555,CGG5600,,10/13/2024,480,fatigue,fatigue,2.2,99,60,-23.2849,119.8703,yes,yes,129115,5992,normal driving,10/13/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011798,1.4.7.493490,,,,
2437557494,152176,1IFJ910,,10/13/2024,480,fatigue,fatigue,1.6,53,24,-22.449,119.8203,yes,yes,49346,5566,normal driving,10/13/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011780,1.6.1+2310270843_184996f,,,,
2437561037,127555,CGG5600,,10/13/2024,480,fatigue,fatigue,2.1,12,7,-20.3134,118.5824,yes,yes,33,792,normal driving,10/13/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011798,1.4.7.493490,,,,
2437569668,127555,CGG5600,,10/13/2024,480,fatigue,fatigue,1.5,25,11,-22.4833,118.7304,yes,yes,9854,369,normal driving,10/13/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011798,1.4.7.493490,,,,
2437593289,59544,1HEL581,,10/14/2024,480,fatigue,fatigue,1.8,93,47,-32.8673,115.7264,yes,yes,113606,5849,normal driving,10/14/2024,fatigue - yawning,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00048884,1.6.1+2310270843_184996f,,,,
2437593470,14385,1DVN300,,10/14/2024,480,fatigue,fatigue,1.5,91,38,-32.055,115.9189,yes,yes,12416,579,normal driving,10/14/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010821,1.4.7.493490,,,,
2437601837,21373,MD8410,,10/14/2024,480,fatigue,fatigue,1.9,98,51,-32.4623,118.9199,yes,yes,17629,2825,normal driving,10/14/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7.493490,,,,
2437613357,19086,1DCG936,,10/14/2024,480,fatigue,fatigue,1.6,83,38,-31.5277,116.0262,yes,yes,58531,2471,normal driving,10/14/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.4.6.487803,,,,
2437613965,33579,TRIQUAD,,10/14/2024,480,fatigue,fatigue,1.6,98,43,-31.1823,120.5007,yes,yes,234428,5044,normal driving,10/14/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008945,1.7.0+2312132335_5bd8564,,,,
2437615026,19086,1DCG936,,10/14/2024,480,fatigue,fatigue,1.9,22,11,-31.3308,116.1518,yes,yes,86507,3950,normal driving,10/14/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.4.6.487803,,,,
2437615195,10936,1GJQ464,,10/14/2024,480,fatigue,fatigue,1.8,57,29,-31.4819,118.2271,yes,yes,2894,259,normal driving,10/14/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00051737,1.6.1+2310270843_184996f,,,,
2437616290,10840,1ECE505,,10/14/2024,480,fatigue,fatigue,3.1,,,,,yes,yes,0,151,normal driving,10/14/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P04025-S00009434,4.6.1.428552,,,,
2437616712,10840,1ECE505,,10/14/2024,480,fatigue,fatigue,3.7,,,,,yes,yes,0,562,normal driving,10/14/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P04025-S00009434,4.6.1.428552,,,,
2437623398,10840,1ECE505,,10/14/2024,480,fatigue,fatigue,11,,,,,yes,yes,0,4457,normal driving,10/14/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P04025-S00009434,4.6.1.428552,,,,
2437629704,11280,1EWE819,,10/14/2024,480,fatigue,fatigue,1.8,,,,,yes,yes,4097,1578,normal driving,10/14/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010869,1.4.6.487803,,,,
2437631531,10840,1ECE505,,10/14/2024,480,fatigue,fatigue,3.8,,,,,yes,yes,0,13718,normal driving,10/14/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P04025-S00009434,4.6.1.428552,,,,
2437631534,10840,1ECE505,,10/14/2024,480,fatigue,fatigue,3.1,,,,,yes,yes,0,13726,normal driving,10/14/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P04025-S00009434,4.6.1.428552,,,,
2437631762,47352,1DIU566,,10/14/2024,480,fatigue,fatigue,2,69,38,-34.9871,117.8147,yes,yes,268934,30058,normal driving,10/14/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011861,1.6.1+2310270843_184996f,,,,
2437640015,152176,1IFJ910,,10/14/2024,480,fatigue,fatigue,12.8,85,303,-21.3354,118.7035,yes,yes,138423,9045,normal driving,10/14/2024,fatigue - laughing,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011780,1.6.1+2310270843_184996f,,,,
2437673664,10840,1ECE505,,10/15/2024,480,fatigue,fatigue,2.2,,,,,yes,yes,0,798,normal driving,10/15/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P04025-S00009434,4.6.1.428552,,,,
2437674044,10840,1ECE505,,10/15/2024,480,fatigue,fatigue,8.4,,,,,yes,yes,0,1099,normal driving,10/15/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P04025-S00009434,4.6.1.428552,,,,
2437674100,10840,1ECE505,,10/15/2024,480,fatigue,fatigue,6.9,,,,,yes,yes,0,1147,normal driving,10/15/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P04025-S00009434,4.6.1.428552,,,,
2437674206,10840,1ECE505,,10/15/2024,480,fatigue,fatigue,2.7,,,,,yes,yes,0,1248,normal driving,10/15/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P04025-S00009434,4.6.1.428552,,,,
2437682756,124294,1HXK305,,10/15/2024,480,fatigue,fatigue,1.9,97,52,-31.6396,116.9121,yes,yes,112494,5536,normal driving,10/15/2024,fatigue - yawning,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00009812,1.4.6.487803,,,,
2437686940,59456,1HCR815,,10/15/2024,480,fatigue,fatigue,1.6,99,44,-31.6282,117.1276,yes,yes,26985,1102,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00002622,1.4.7.493490,,,,
2437689537,11714,1GFN535,,10/15/2024,480,fatigue,fatigue,1.7,82,38,-32.1274,115.9686,yes,yes,21010,1481,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010741,1.4.7.493490,,,,
2437702347,19086,1DCG936,,10/15/2024,480,fatigue,fatigue,1.7,93,44,-31.639,117.1756,yes,yes,140102,7559,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.4.6.487803,,,,
2437702735,41691,1ECE509,,10/15/2024,480,fatigue,fatigue,1.5,48,20,-32.1787,115.7941,yes,yes,24620,8940,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,,,,
2437703072,15566,1EZA118,,10/15/2024,480,fatigue,fatigue,3,98,83,-28.0806,114.2014,yes,yes,83470,6319,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P04025-S00010752,4.6.1.428552,,,,
2437704708,21373,MD8410,,10/15/2024,480,fatigue,fatigue,1.8,80,40,-32.491,118.2938,yes,yes,135811,7382,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7.493490,,,,
2437706931,21373,MD8410,,10/15/2024,480,fatigue,fatigue,2.1,49,28,-32.4931,118.4429,yes,yes,154441,9680,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7.493490,,,,
2437707297,21373,MD8410,,10/15/2024,480,fatigue,fatigue,1.8,80,40,-32.5137,118.4811,yes,yes,160287,10014,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7.493490,,,,
2437707617,21373,MD8410,,10/15/2024,480,fatigue,fatigue,2.5,22,16,-32.5008,118.4827,yes,yes,162415,10393,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7.493490,,,,
2437708477,16508,1GOB610,,10/15/2024,480,fatigue,fatigue,1.9,73,39,-30.6871,116.2111,yes,yes,150982,7727,normal driving,10/15/2024,fatigue - yawning,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,,,,
2437708484,19086,1DCG936,,10/15/2024,480,fatigue,fatigue,1.9,86,44,-31.3886,118.7535,yes,yes,300015,13959,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.4.6.487803,,,,
2437709488,19086,1DCG936,,10/15/2024,480,fatigue,fatigue,1.6,91,41,-31.3603,118.9027,yes,yes,314582,14525,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010559,1.4.6.487803,,,,
2437710842,101229,GNG894A,,10/15/2024,480,fatigue,fatigue,2.2,80,49,-28.8073,114.6811,yes,yes,191818,11170,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00013858,1.4.7.493490,,,,
2437715772,101229,GNG894A,,10/15/2024,480,fatigue,fatigue,1.8,86,44,-28.7951,114.6832,yes,yes,1476,140,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00013858,1.4.7.493490,,,,
2437716354,21373,MD8410,,10/15/2024,480,fatigue,fatigue,1.8,73,36,-32.4545,118.9007,yes,yes,209154,19294,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7.493490,,,,
2437716583,37775,1DBC759,,10/15/2024,480,fatigue,fatigue,1.7,87,40,-31.5977,117.9125,yes,yes,36571,1574,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.7.0+2312132335_5bd8564,,,,
2437717157,37775,1DBC759,,10/15/2024,480,fatigue,fatigue,1.6,42,19,-31.5809,117.8536,yes,yes,44405,2265,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.7.0+2312132335_5bd8564,,,,
2437718706,18601,1DJL008,,10/15/2024,480,fatigue,fatigue,2.6,91,65,-34.9643,117.8328,yes,yes,41912,2803,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011046,1.4.7.493490,,,,
2437721482,21373,MD8410,,10/15/2024,480,fatigue,fatigue,1.5,44,18,-32.5343,119.4862,yes,yes,275225,25394,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7.493490,,,,
2437724549,152176,1IFJ910,,10/15/2024,480,fatigue,fatigue,1.7,100,46,-23.0877,119.9638,yes,yes,597103,44289,normal driving,10/15/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011780,1.6.1+2310270843_184996f,,,,
2437725545,127555,CGG5600,,10/15/2024,480,fatigue,fatigue,1.7,24,11,-22.4874,118.7315,yes,yes,287869,14523,normal driving,10/15/2024,fatigue - yawning,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011798,1.4.7.493490,,,,
2437756762,33579,TRIQUAD,,10/16/2024,480,fatigue,fatigue,1.6,69,30,-31.6349,117.7072,yes,yes,191843,9309,normal driving,10/16/2024,fatigue - yawning,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008945,1.7.0+2312132335_5bd8564,,,,
2437764133,14779,1GKY156,,10/16/2024,480,fatigue,fatigue,1.7,,,,,yes,yes,0,83,normal driving,10/16/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011104,1.4.6.487803,,,,
2437764163,14779,1GKY156,,10/16/2024,480,fatigue,fatigue,15,,,,,yes,yes,0,88,normal driving,10/16/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011104,1.4.6.487803,,,,
2437764174,14779,1GKY156,,10/16/2024,480,fatigue,fatigue,3.2,,,,,yes,yes,0,106,normal driving,10/16/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011104,1.4.6.487803,,,,
2437764184,14779,1GKY156,,10/16/2024,480,fatigue,fatigue,3.3,,,,,yes,yes,0,113,normal driving,10/16/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011104,1.4.6.487803,,,,
2437765852,59162,Triquad 2,,10/16/2024,480,fatigue,fatigue,2.4,95,64,-31.3875,118.5089,yes,yes,358484,3871,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049584,1.7.0+2312132335_5bd8564,,,,
2437767590,100956,1HQO889,,10/16/2024,480,fatigue,fatigue,3.1,61,53,-32.3726,116.979,yes,yes,121006,6000,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00013780,1.4.7.493490,,,,
2437767780,100956,1HQO889,,10/16/2024,480,fatigue,fatigue,2.1,49,29,-32.3698,117.0099,yes,yes,124260,6178,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00013780,1.4.7.493490,,,,
2437768819,161324,1IHT104,,10/16/2024,480,fatigue,fatigue,2.1,79,46,-31.3704,118.6097,yes,yes,288981,13160,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00051918,1.6.1+2310270843_184996f,,,,
2437769522,10840,1ECE505,,10/16/2024,480,fatigue,fatigue,3.2,,,,,yes,yes,0,9143,normal driving,10/16/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P04025-S00009434,4.6.1.428552,,,,
2437769708,10840,1ECE505,,10/16/2024,480,fatigue,fatigue,16.7,,,,,yes,yes,0,9288,normal driving,10/16/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P04025-S00009434,4.6.1.428552,,,,
2437770340,100956,1HQO889,,10/16/2024,480,fatigue,fatigue,3,69,58,-32.8263,117.1829,yes,yes,181282,8466,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00013780,1.4.7.493490,,,,
2437771799,42343,1ECE507,,10/16/2024,480,fatigue,fatigue,2,14,8,-32.0545,115.9108,yes,yes,19572,1292,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00057158,1.7.0+2312132335_5bd8564,,,,
2437772801,10840,1ECE505,,10/16/2024,480,fatigue,fatigue,2.1,,,,,yes,yes,0,12025,normal driving,10/16/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P04025-S00009434,4.6.1.428552,,,,
2437772816,10840,1ECE505,,10/16/2024,480,fatigue,fatigue,9.7,,,,,yes,yes,0,12028,normal driving,10/16/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P04025-S00009434,4.6.1.428552,,,,
2437776279,10840,1ECE505,,10/16/2024,480,fatigue,fatigue,3.1,,,,,yes,yes,0,14788,normal driving,10/16/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P04025-S00009434,4.6.1.428552,,,,
2437781998,30184,TRI ONE,,10/16/2024,480,fatigue,fatigue,1.8,,,,,yes,yes,0,72,normal driving,10/16/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008855,1.4.7.493490,,,,
2437782080,161324,1IHT104,,10/16/2024,480,fatigue,fatigue,1.7,98,46,-30.9794,120.9974,yes,yes,205979,8356,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00051918,1.6.1+2310270843_184996f,,,,
2437786536,124294,1HXK305,,10/16/2024,480,fatigue,fatigue,2.1,97,56,-28.9917,121.3736,yes,yes,70408,2929,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00009812,1.4.6.487803,,,,
2437787716,131067,1HXX939,,10/16/2024,480,fatigue,fatigue,5.4,49,73,-28.5804,118.8181,yes,yes,121110,2332,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011943,1.4.6.487803,,,,
2437791461,42343,1ECE507,,10/16/2024,480,fatigue,fatigue,1.9,66,34,-32.7198,116.035,yes,yes,8596,5146,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00057158,1.7.0+2312132335_5bd8564,,,,
2437799308,21373,MD8410,,10/16/2024,480,fatigue,fatigue,1.7,94,45,-32.5682,119.0534,yes,yes,6115,379,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7.493490,,,,
2437799431,21373,MD8410,,10/16/2024,480,fatigue,fatigue,1.7,97,46,-32.5682,119.0116,yes,yes,10047,526,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7.493490,,,,
2437799432,21373,MD8410,,10/16/2024,480,fatigue,fatigue,2.5,70,49,-32.5682,119.0625,yes,yes,10047,344,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7.493490,,,,
2437799551,21373,MD8410,,10/16/2024,480,fatigue,fatigue,2.7,98,74,-32.567,118.9641,yes,yes,14565,692,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7.493490,,,,
2437799706,21373,MD8410,,10/16/2024,480,fatigue,fatigue,3.8,97,101,-32.566,118.903,yes,yes,20308,904,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011129,1.4.7.493490,,,,
2437801358,138981,1hyp768,,10/16/2024,480,fatigue,fatigue,1.5,12,5,-31.9809,115.9712,yes,yes,39812,3376,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011020,1.4.6.487803,,,,
2437804703,14381,1CLR315,,10/16/2024,480,fatigue,fatigue,1.8,35,17,-31.9116,116.0096,yes,yes,998,756,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00051561,1.6.1+2310270843_184996f,,,,
2437805141,161324,1IHT104,,10/16/2024,480,fatigue,fatigue,1.8,98,48,-31.5817,118.0034,yes,yes,368621,14313,normal driving,10/16/2024,fatigue - laughing,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00051918,1.6.1+2310270843_184996f,,,,
2437806433,145638,1HTP065,,10/16/2024,480,fatigue,fatigue,1.8,45,22,-33.5988,115.853,yes,yes,209820,10073,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.4.6.487803,,,,
2437806739,127555,CGG5600,,10/16/2024,480,fatigue,fatigue,1.9,98,50,-20.8829,118.5702,yes,yes,181428,7552,normal driving,10/16/2024,fatigue - criteria not met,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011798,1.4.7.493490,,,,
2437842879,40131,1EXV411,,10/17/2024,480,fatigue,fatigue,2.4,,,,,yes,yes,0,57,normal driving,10/17/2024,fatigue - system error,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049699,1.6.1+2310270843_184996f,,,,
