delivery_date,bill_of_lading,terminal,customer,product,volume_litres,carrier
12/03/24,MARK BLACKWOOD,AU TERM KEWDALE,BHP AIR Bulk DEL Leinster,JET A-1,-3302.00,SMB
12/30/24,349574,AU TERM KEWDALE,Jundee Mine -NJE Bulk,JET A-1,-3220.00,SMB
10/28/24,MARK BLACKWOOD,AU TERM KEWDALE,BHP AIR Bulk DEL Leinster,JET A-1,-3108.00,SMB
11/27/24,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT CARNARVON,JET A-1,-3104.00,SMB
06/09/25,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT CARNARVON,JET A-1,-3104.00,SMB
11/27/24,8145750140,AU THDPTY COOGEE ROCKINGHAM,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-3065.00,SMB
12/04/24,8145737109,AU THDPTY COOGEE ROCKINGHAM,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-3065.00,SMB
11/26/24,8145714005,AU THDPTY COOGEE ROCKINGHAM,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-3064.00,SMB
11/28/24,8145743399,AU THDPTY COOGEE ROCKINGHAM,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-3064.00,SMB
12/02/24,8145780015,AU THDPTY COOGEE ROCKINGHAM,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-3064.00,SMB
12/12/24,8145966547,AU THDPTY COOGEE ROCKINGHAM,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-3064.00,SMB
11/26/24,8145734320,AU THDPTY COOGEE ROCKINGHAM,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-3059.00,SMB
11/28/24,8145750144,AU THDPTY COOGEE ROCKINGHAM,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-3059.00,SMB
12/01/24,8145778529,AU THDPTY COOGEE ROCKINGHAM,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-3058.00,SMB
12/02/24,8145765597,AU THDPTY COOGEE ROCKINGHAM,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-3058.00,SMB
12/04/24,8145781315,AU THDPTY COOGEE ROCKINGHAM,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-3058.00,SMB
11/26/24,8145714006,AU THDPTY COOGEE ROCKINGHAM,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-3055.00,SMB
11/28/24,8145750092,AU THDPTY COOGEE ROCKINGHAM,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-3055.00,SMB
12/02/24,8145732146,AU THDPTY COOGEE ROCKINGHAM,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-3055.00,SMB
12/03/24,8145781050,AU THDPTY COOGEE ROCKINGHAM,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-3055.00,SMB
05/26/25,8148103843,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,-3002.00,SMB
04/14/25,8147535500,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,-3000.00,SMB
10/09/24,8145029988,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
10/15/24,8145113998,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
10/21/24,8145195511,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
10/24/24,8145192596,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
11/14/24,8145492715,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
11/21/24,8145528228,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
12/05/24,8145840114,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
12/16/24,8145952982,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
12/16/24,8145952982,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
12/23/24,8146066330,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
12/31/24,8146154139,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
01/01/25,8146154460,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
01/08/25,8146230157,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
01/16/25,8146254513,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
05/15/25,8147905587,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
05/20/25,8148020774,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
05/21/25,8148020776,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
05/22/25,8148023807,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
05/27/25,8148123381,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
06/04/25,8148210184,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
06/12/25,8148314655,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
06/18/25,8148407599,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
06/19/25,8148419652,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
06/26/25,8148516433,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2991.00,SMB
10/04/24,8144935358,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
10/07/24,8145029986,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
10/16/24,8145114310,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
10/17/24,8145109423,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
10/23/24,8145192668,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
11/01/24,8145256646,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
11/05/24,8145407131,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
11/06/24,8145406627,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
11/07/24,8145407293,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
11/12/24,8145480168,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
11/13/24,8145480166,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
11/19/24,8145576885,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
12/10/24,8145877328,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
12/27/24,8146066481,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
01/02/25,8146154500,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
01/07/25,8146230122,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
01/09/25,8146230151,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
01/14/25,8146293372,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
01/28/25,8146461848,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
01/29/25,8146464041,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
01/30/25,8146445177,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
05/01/25,8147692506,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
05/06/25,8147809860,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
05/07/25,8147808933,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
05/08/25,8147810110,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
05/13/25,8147874957,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
05/14/25,8147906570,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
05/28/25,8148123389,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
05/29/25,8148123441,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
06/02/25,8148222306,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
06/05/25,8148224877,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
06/10/25,8148314007,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
06/11/25,8148314657,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
06/17/25,8148430802,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
06/24/25,8148534037,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
06/25/25,8148536180,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2990.00,SMB
10/06/24,8144996418,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
10/14/24,8145094399,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
10/15/24,8145114173,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
10/17/24,8145107259,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
10/20/24,8145195351,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
10/21/24,8145192856,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
10/22/24,8145190627,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
10/24/24,8145190629,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
10/28/24,8145291800,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
10/29/24,8145290504,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
11/03/24,8145405863,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
11/04/24,8145373999,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
11/05/24,8145407148,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
11/07/24,8145407295,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
11/12/24,8145492714,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
11/14/24,8145492716,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
11/17/24,8145576874,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
11/18/24,8145554229,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
11/19/24,8145528226,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
11/25/24,8145680844,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
12/05/24,8145859502,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
12/09/24,8145877329,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
12/10/24,8145877461,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
12/12/24,8145876047,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
12/15/24,8145910881,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
12/15/24,8145910881,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
12/16/24,8145951266,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
12/16/24,8145951266,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
12/23/24,8146066231,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
12/26/24,8146066485,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
12/29/24,8146126246,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
12/30/24,8146154136,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
12/31/24,8146154138,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
01/02/25,8146154463,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
01/06/25,8146230083,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
01/07/25,8146230121,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
01/09/25,8146230154,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
01/12/25,8146292258,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
01/13/25,8146298650,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
01/14/25,8146293547,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
01/16/25,8146293548,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
01/20/25,8146374123,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
01/23/25,8146371707,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
01/26/25,8146418568,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
01/27/25,8146418567,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
01/28/25,8146430948,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
01/30/25,8146445178,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
05/04/25,8147809711,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
05/06/25,8147808934,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
05/08/25,8147810117,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
05/12/25,8147906163,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
05/13/25,8147884599,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
05/19/25,8148020779,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
05/22/25,8148023803,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
05/26/25,8148121819,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
05/27/25,8148123380,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
05/29/25,8148195740,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
06/01/25,8148222447,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
06/02/25,8148224131,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
06/05/25,8148224132,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
06/09/25,8148314008,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
06/10/25,8148263039,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
06/12/25,8148263038,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
06/15/25,8148426877,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
06/18/25,8148407598,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
06/19/25,8148428796,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
06/23/25,8148502617,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
06/24/25,8148536155,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2985.00,SMB
10/09/24,8145021278,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2984.00,SMB
10/31/24,8145256645,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2984.00,SMB
11/11/24,8145494167,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2984.00,SMB
12/17/24,8145952981,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2984.00,SMB
12/17/24,8145952981,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2984.00,SMB
01/21/25,8146374166,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2984.00,SMB
05/18/25,8148023641,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2984.00,SMB
09/04/24,8144523231,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2983.00,SMB
11/21/24,8145577062,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2983.00,SMB
12/10/24,8145877463,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2983.00,SMB
01/20/25,8146374122,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2983.00,SMB
10/01/24,8144933161,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
10/03/24,8144933162,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
10/07/24,8145020733,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
10/08/24,8145021280,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
10/10/24,8145021409,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
10/13/24,8145113635,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
10/14/24,8145114312,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
10/17/24,8145114172,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
10/21/24,8145192857,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
10/22/24,8145192666,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
10/24/24,8145192593,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
10/27/24,8145291676,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
10/28/24,8145276239,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
10/29/24,8145290501,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
10/31/24,8145290502,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
11/04/24,8145373998,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
11/05/24,8145406626,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
11/07/24,8145401729,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
11/10/24,8145494449,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
11/11/24,8145494163,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
11/13/24,8145492717,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
11/14/24,8145492712,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
11/18/24,8145576884,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
11/24/24,8145669774,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
11/25/24,8145669779,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
12/05/24,8145856129,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
12/08/24,8145877254,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
12/09/24,8145877392,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
12/12/24,8145877542,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
12/16/24,8145951263,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
12/16/24,8145951263,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
12/17/24,8145951267,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
12/17/24,8145951267,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
12/19/24,8145951268,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
12/19/24,8145951268,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
12/22/24,8146066161,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
12/26/24,8146051597,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
12/30/24,8146154135,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
12/31/24,8146154311,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
01/02/25,8146154467,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
01/05/25,8146230042,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
01/06/25,8146223647,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
01/07/25,8146227058,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
01/13/25,8146298653,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
01/14/25,8146290175,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
01/16/25,8146254512,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
01/19/25,8146374096,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
01/21/25,8146374169,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
01/23/25,8146371705,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
01/27/25,8146461846,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
01/28/25,8146464040,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
01/30/25,8146464042,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
05/05/25,8147751799,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
05/07/25,8147770808,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
05/12/25,8147895479,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
05/13/25,8147888046,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
05/21/25,8148020775,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
05/25/25,8148120266,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
05/26/25,8148123386,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
05/28/25,8148123411,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
05/29/25,8148204575,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
06/02/25,8148224123,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,-2982.00,SMB
