Date,Bill of Lading,Location,Customer,Product,Volume
,,,,,
GERALDTON 3PL TOTAL,,,,,
20.06.2025,D2221620,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) -SPARE-EQUIPMENT TRON,ULSD 10PPM,-241
20.06.2025,D2221329,AU THDPTY GSF X KEWDALE,VEOLIA R&R BIBRA LAKE 29KL,ULSD 10PPM,-608
20.06.2025,D2221622,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) RS2020 KALMAR REACH,ULSD 10PPM,-220
20.06.2025,D2221331,AU THDPTY GSF X KEWDALE,PMR - WA LIMESTONE BIBRA LAKE,ULSD 10PPM,-287
20.06.2025,D2221327,AU THDPTY GSF X KEWDALE,CSBP LTD - STORES 27K TANK,BP ULTIMATE DIESEL,-296
20.06.2025,D2221621,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) - KONECRANES - 49826,ULSD 10PPM,-148
20.06.2025,D2221629,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) RS2021 KALMAR R,ULSD 10PPM,-153
20.06.2025,D2221330,AU THDPTY GSF X KEWDALE,Public Transport Authority of WA Ke,ULSD 10PPM,-76
20.06.2025,D2221628,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) -SPARE-EQUIPMENT CENT,ULSD 10PPM,-158
20.06.2025,D2221325,AU THDPTY GSF X KEWDALE,SMRC - CANNING VALE,BP ULTIMATE DIESEL,-68
20.06.2025,D2221328,AU THDPTY GSF X KEWDALE,CASTROL - NTH FREMANTLE,ULSD 10PPM,-162
20.06.2025,D2221333,AU THDPTY GSF X KEWDALE,PMR - WA BLUEMETAL WHITBY-BYFORD,ULSD 10PPM,-228
20.06.2025,D2221627,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) - LIFT RIGHT HIRE,ULSD 10PPM,-42
20.06.2025,D2221895,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-52
20.06.2025,D2221870,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-34
20.06.2025,D2221875,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-67
20.06.2025,D2221877,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-13
20.06.2025,D2221876,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-18
20.06.2025,D2221887,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-15
20.06.2025,D2221882,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-44
20.06.2025,D2221889,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-28
20.06.2025,D2221893,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-48
20.06.2025,D2221873,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-38
20.06.2025,D2221874,AU THDPTY GSF X KEWDALE,QUBE PORTS-FKL00023- FREMANTLE,ULSD 10PPM,-33
20.06.2025,D2221878,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-20
20.06.2025,D2221879,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-133
20.06.2025,D2221880,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-38
20.06.2025,D2221881,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-23
20.06.2025,D2221883,AU THDPTY GSF X KEWDALE,QUBE PORTS-KWINANA MACHINERY,ULSD 10PPM,-113
20.06.2025,D2221888,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-8
20.06.2025,D2221894,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-38
20.06.2025,D2221158,AU THDPTY GSF X KEWDALE,VEOLIA R&R NTH BANNISTER 29KL BULK,ULSD 10PPM,"-1,247"
20.06.2025,D2221162,AU THDPTY GSF X KEWDALE,VEOLIA R&R NTH BANNISTER 27.5KL,ULSD 10PPM,-810
20.06.2025,D2221620,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) -SPARE-EQUIPMENT TRON,ULSD 10PPM,313
20.06.2025,D2221329,AU THDPTY GSF X KEWDALE,VEOLIA R&R BIBRA LAKE 29KL,ULSD 10PPM,"19,004"
20.06.2025,D2221622,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) RS2020 KALMAR REACH,ULSD 10PPM,286
20.06.2025,D2221331,AU THDPTY GSF X KEWDALE,PMR - WA LIMESTONE BIBRA LAKE,ULSD 10PPM,"35,145"
20.06.2025,D2221327,AU THDPTY GSF X KEWDALE,CSBP LTD - STORES 27K TANK,BP ULTIMATE DIESEL,"14,498"
20.06.2025,D2221621,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) - KONECRANES - 49826,ULSD 10PPM,192
20.06.2025,D2221629,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) RS2021 KALMAR R,ULSD 10PPM,199
20.06.2025,D2221330,AU THDPTY GSF X KEWDALE,Public Transport Authority of WA Ke,ULSD 10PPM,"10,001"
20.06.2025,D2221628,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) -SPARE-EQUIPMENT CENT,ULSD 10PPM,205
20.06.2025,D2221325,AU THDPTY GSF X KEWDALE,SMRC - CANNING VALE,BP ULTIMATE DIESEL,"2,003"
20.06.2025,D2221328,AU THDPTY GSF X KEWDALE,CASTROL - NTH FREMANTLE,ULSD 10PPM,"6,004"
20.06.2025,D2221333,AU THDPTY GSF X KEWDALE,PMR - WA BLUEMETAL WHITBY-BYFORD,ULSD 10PPM,"28,001"
20.06.2025,D2221627,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) - LIFT RIGHT HIRE,ULSD 10PPM,54
20.06.2025,D2221895,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,67
20.06.2025,D2221870,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,44
20.06.2025,D2221875,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,87
20.06.2025,D2221877,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,17
20.06.2025,D2221876,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,23
20.06.2025,D2221887,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,20
20.06.2025,D2221882,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,57
20.06.2025,D2221889,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,36
20.06.2025,D2221893,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,62
20.06.2025,D2221873,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,50
20.06.2025,D2221874,AU THDPTY GSF X KEWDALE,QUBE PORTS-FKL00023- FREMANTLE,ULSD 10PPM,43
20.06.2025,D2221878,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,26
20.06.2025,D2221879,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,173
20.06.2025,D2221880,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,50
20.06.2025,D2221881,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,30
20.06.2025,D2221883,AU THDPTY GSF X KEWDALE,QUBE PORTS-KWINANA MACHINERY,ULSD 10PPM,150
20.06.2025,D2221888,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,10
20.06.2025,D2221894,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,50
20.06.2025,D2221158,AU THDPTY GSF X KEWDALE,VEOLIA R&R NTH BANNISTER 29KL BULK,ULSD 10PPM,"24,321"
20.06.2025,D2221162,AU THDPTY GSF X KEWDALE,VEOLIA R&R NTH BANNISTER 27.5KL,ULSD 10PPM,"15,804"
23.06.2025,D2221921,AU THDPTY GSF X KEWDALE,VPL TRANSPORT (WA) PTY LTD - MIDVAL,ULSD 10PPM,-79
23.06.2025,D2221474,AU THDPTY GSF X KEWDALE,Public Transport Authority of WA Ea,ULSD 10PPM,-225
23.06.2025,D2221463,AU THDPTY GSF X KEWDALE,PRIXCAR FORRESTDALE DSL 70KL,ULSD 10PPM,-339
23.06.2025,D2221467,AU THDPTY GSF X KEWDALE,PMR - WA LIMESTONE BIBRA LAKE,ULSD 10PPM,-134
23.06.2025,D2221912,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) - KONECRANES - 49826,ULSD 10PPM,-33
23.06.2025,D2221916,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) -SPARE-EQUIPMENT CENT,ULSD 10PPM,-154
23.06.2025,D2221475,AU THDPTY GSF X KEWDALE,BGC MIDDLE SWAN MASONRY TANK,ULSD 10PPM,-135
23.06.2025,D2221911,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) -SPARE-EQUIPMENT TRON,ULSD 10PPM,-132
23.06.2025,D2221477,AU THDPTY GSF X KEWDALE,MARLEYS TRANSPORT - MILNE FEEDS,ULSD 10PPM,-66
23.06.2025,D2221915,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) - LIFT RIGHT HIRE,ULSD 10PPM,-15
23.06.2025,D2221476,AU THDPTY GSF X KEWDALE,BGC MIDDLE SWAN WHITEMANS TANK,ULSD 10PPM,-56
23.06.2025,D2221462,AU THDPTY GSF X KEWDALE,BGC SOUTH GUILDFORD,ULSD 10PPM,-322
23.06.2025,D2221914,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) RS2020 KALMAR REACH,ULSD 10PPM,-155
23.06.2025,D2221473,AU THDPTY GSF X KEWDALE,KING EDWARD MEMORIAL HOSPITAL,ULSD 10PPM,-156
23.06.2025,D2221466,AU THDPTY GSF X KEWDALE,URBAN RESOURCES BIBRA LAKE,ULSD 10PPM,-471
23.06.2025,D2222083,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-26
23.06.2025,D2222078,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-46
23.06.2025,D2222080,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-18
23.06.2025,D2221419,AU THDPTY GSF X KEWDALE,BP THE LAKES,BP ULTIMATE DIESEL,-427
23.06.2025,D2221419,AU THDPTY GSF X KEWDALE,BP THE LAKES,Regular Unleaded Petrol 91 Octane,-139
23.06.2025,D2221419,AU THDPTY GSF X KEWDALE,BP THE LAKES,ULSD 10PPM,-829
23.06.2025,D2222082,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-13
23.06.2025,D2222081,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-28
23.06.2025,D2222077,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-12
23.06.2025,D2222075,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-19
23.06.2025,D2222085,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-22
23.06.2025,D2222086,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-29
23.06.2025,D2222084,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-10
23.06.2025,D2222076,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-58
23.06.2025,D2222079,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-20
23.06.2025,D2222087,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,-33
23.06.2025,D2221921,AU THDPTY GSF X KEWDALE,VPL TRANSPORT (WA) PTY LTD - MIDVAL,ULSD 10PPM,"7,001"
23.06.2025,D2221474,AU THDPTY GSF X KEWDALE,Public Transport Authority of WA Ea,ULSD 10PPM,"14,495"
23.06.2025,D2221463,AU THDPTY GSF X KEWDALE,PRIXCAR FORRESTDALE DSL 70KL,ULSD 10PPM,"37,657"
23.06.2025,D2221467,AU THDPTY GSF X KEWDALE,PMR - WA LIMESTONE BIBRA LAKE,ULSD 10PPM,"16,400"
23.06.2025,D2221912,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) - KONECRANES - 49826,ULSD 10PPM,43
23.06.2025,D2221916,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) -SPARE-EQUIPMENT CENT,ULSD 10PPM,200
23.06.2025,D2221475,AU THDPTY GSF X KEWDALE,BGC MIDDLE SWAN MASONRY TANK,ULSD 10PPM,"14,503"
23.06.2025,D2221911,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) -SPARE-EQUIPMENT TRON,ULSD 10PPM,171
23.06.2025,D2221477,AU THDPTY GSF X KEWDALE,MARLEYS TRANSPORT - MILNE FEEDS,ULSD 10PPM,"4,310"
23.06.2025,D2221915,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) - LIFT RIGHT HIRE,ULSD 10PPM,20
23.06.2025,D2221476,AU THDPTY GSF X KEWDALE,BGC MIDDLE SWAN WHITEMANS TANK,ULSD 10PPM,"5,997"
23.06.2025,D2221462,AU THDPTY GSF X KEWDALE,BGC SOUTH GUILDFORD,ULSD 10PPM,"38,698"
23.06.2025,D2221914,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) RS2020 KALMAR REACH,ULSD 10PPM,201
23.06.2025,D2221473,AU THDPTY GSF X KEWDALE,KING EDWARD MEMORIAL HOSPITAL,ULSD 10PPM,"4,741"
23.06.2025,D2221466,AU THDPTY GSF X KEWDALE,URBAN RESOURCES BIBRA LAKE,ULSD 10PPM,"20,849"
23.06.2025,D2222083,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,34
23.06.2025,D2222078,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,60
23.06.2025,D2222080,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,24
23.06.2025,D2221419,AU THDPTY GSF X KEWDALE,BP THE LAKES,BP ULTIMATE DIESEL,"23,202"
23.06.2025,D2221419,AU THDPTY GSF X KEWDALE,BP THE LAKES,Regular Unleaded Petrol 91 Octane,"8,400"
23.06.2025,D2221419,AU THDPTY GSF X KEWDALE,BP THE LAKES,ULSD 10PPM,"45,103"
23.06.2025,D2222082,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,17
23.06.2025,D2222081,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,36
23.06.2025,D2222077,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,15
23.06.2025,D2222075,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,25
23.06.2025,D2222085,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,28
23.06.2025,D2222086,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,38
23.06.2025,D2222084,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,13
23.06.2025,D2222076,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,76
23.06.2025,D2222079,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,26
23.06.2025,D2222087,AU THDPTY GSF X KEWDALE,QUBE PORTS - OSR - FREMANTLE MACHIN,ULSD 10PPM,43
24.06.2025,D2221689,AU THDPTY GSF X KEWDALE,CHARLES HULL BODDINGTON DEPOT,ULSD 10PPM,-773
24.06.2025,D2221707,AU THDPTY GSF X KEWDALE,PRIXCAR FORRESTDALE DSL 4KL,ULSD 10PPM,-207
24.06.2025,D2221721,AU THDPTY GSF X KEWDALE,CITY OF CANNING MAIN DEPOT,Regular Unleaded Petrol 91 Octane,-12
24.06.2025,D2221721,AU THDPTY GSF X KEWDALE,CITY OF CANNING MAIN DEPOT,BP ULTIMATE DIESEL,-75
24.06.2025,D2221712,AU THDPTY GSF X KEWDALE,"BHP NiW - Coogee, Kwinana Nickel",ULSD 10PPM,-215
24.06.2025,D2221709,AU THDPTY GSF X KEWDALE,AWR KWINANA BEACH CONTAINER PORT,ULSD 10PPM,"-2,604"
24.06.2025,D2222089,AU THDPTY GSF X KEWDALE,AU CONSGN CANNING VALE OPT,Regular Unleaded Petrol 91 Octane,-4
24.06.2025,D2221692,AU THDPTY GSF X KEWDALE,VEOLIA R&R BIBRA LAKE 29KL,ULSD 10PPM,-399
24.06.2025,D2221691,AU THDPTY GSF X KEWDALE,"VEOLIA R&R BIBRA LAKE 11,495L TANK",ULSD 10PPM,-378
24.06.2025,D2221705,AU THDPTY GSF X KEWDALE,BGC QUINNS ROCK,ULSD 10PPM,-363
24.06.2025,D2221722,AU THDPTY GSF X KEWDALE,CITY OF CANNING TRANSFER STATION,BP ULTIMATE DIESEL,-54
24.06.2025,D2221708,AU THDPTY GSF X KEWDALE,PRIXCAR FORRESTDALE M/S 5KL,PREMIUM 98 ULTIMATE,-396
24.06.2025,D2221704,AU THDPTY GSF X KEWDALE,BGC BASSENDEAN,ULSD 10PPM,-157
24.06.2025,D2221694,AU THDPTY GSF X KEWDALE,URBAN RESOURCES NOWERGUP,ULSD 10PPM,"-1,048"
24.06.2025,D2221715,AU THDPTY GSF X KEWDALE,City of Armadale(Hopkinson Rd) Arma,ULSD 10PPM,-122
24.06.2025,D2222090,AU THDPTY GSF X KEWDALE,MARLEYS TRANSPORT - HOPE VALLEY,BP ULTIMATE DIESEL,-312
24.06.2025,D2221777,AU THDPTY GSF X KEWDALE,WESTERN POWER - KEWDALE,ULSD 10PPM,-41
24.06.2025,D2221711,AU THDPTY GSF X KEWDALE,"BHP NiW - Coogee, Kwinana Nickel",ULSD 10PPM,-102
24.06.2025,D2221706,AU THDPTY GSF X KEWDALE,URBAN RESOURCES SOUTH YUNDERUP,ULSD 10PPM,-567
24.06.2025,D2221690,AU THDPTY GSF X KEWDALE,PMR - WA PREMIX NEERABUP,ULSD 10PPM,-49
24.06.2025,D2221689,AU THDPTY GSF X KEWDALE,CHARLES HULL BODDINGTON DEPOT,ULSD 10PPM,"22,235"
24.06.2025,D2221707,AU THDPTY GSF X KEWDALE,PRIXCAR FORRESTDALE DSL 4KL,ULSD 10PPM,"2,300"
24.06.2025,D2221721,AU THDPTY GSF X KEWDALE,CITY OF CANNING MAIN DEPOT,Regular Unleaded Petrol 91 Octane,600
24.06.2025,D2221721,AU THDPTY GSF X KEWDALE,CITY OF CANNING MAIN DEPOT,BP ULTIMATE DIESEL,"6,006"
24.06.2025,D2221712,AU THDPTY GSF X KEWDALE,"BHP NiW - Coogee, Kwinana Nickel",ULSD 10PPM,"6,318"
24.06.2025,D2221709,AU THDPTY GSF X KEWDALE,AWR KWINANA BEACH CONTAINER PORT,ULSD 10PPM,"5,208"
24.06.2025,D2222089,AU THDPTY GSF X KEWDALE,AU CONSGN CANNING VALE OPT,Regular Unleaded Petrol 91 Octane,350
24.06.2025,D2221692,AU THDPTY GSF X KEWDALE,VEOLIA R&R BIBRA LAKE 29KL,ULSD 10PPM,"12,466"
24.06.2025,D2221691,AU THDPTY GSF X KEWDALE,"VEOLIA R&R BIBRA LAKE 11,495L TANK",ULSD 10PPM,"5,729"
24.06.2025,D2221705,AU THDPTY GSF X KEWDALE,BGC QUINNS ROCK,ULSD 10PPM,"22,548"
24.06.2025,D2221722,AU THDPTY GSF X KEWDALE,CITY OF CANNING TRANSFER STATION,BP ULTIMATE DIESEL,"4,303"
24.06.2025,D2221708,AU THDPTY GSF X KEWDALE,PRIXCAR FORRESTDALE M/S 5KL,PREMIUM 98 ULTIMATE,"3,298"
24.06.2025,D2221704,AU THDPTY GSF X KEWDALE,BGC BASSENDEAN,ULSD 10PPM,"12,230"
24.06.2025,D2221694,AU THDPTY GSF X KEWDALE,URBAN RESOURCES NOWERGUP,ULSD 10PPM,"34,999"
24.06.2025,D2221715,AU THDPTY GSF X KEWDALE,City of Armadale(Hopkinson Rd) Arma,ULSD 10PPM,"3,636"
24.06.2025,D2222090,AU THDPTY GSF X KEWDALE,MARLEYS TRANSPORT - HOPE VALLEY,BP ULTIMATE DIESEL,"33,099"
24.06.2025,D2221777,AU THDPTY GSF X KEWDALE,WESTERN POWER - KEWDALE,ULSD 10PPM,"5,999"
24.06.2025,D2221711,AU THDPTY GSF X KEWDALE,"BHP NiW - Coogee, Kwinana Nickel",ULSD 10PPM,"3,005"
24.06.2025,D2221706,AU THDPTY GSF X KEWDALE,URBAN RESOURCES SOUTH YUNDERUP,ULSD 10PPM,"7,006"
24.06.2025,D2221690,AU THDPTY GSF X KEWDALE,PMR - WA PREMIX NEERABUP,ULSD 10PPM,"2,500"
25.06.2025,D2221833,AU THDPTY GSF X KEWDALE,IMAGE RESOURCES ATLAS MINE GSF,ULSD 10PPM,-770
25.06.2025,D2221832,AU THDPTY GSF X KEWDALE,PIACENTINI - IMAGE ATLAS MINE KEWDA,ULSD 10PPM,-354
25.06.2025,D2222339,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) - LIFT RIGHT HIRE,ULSD 10PPM,-46
25.06.2025,D2221978,AU THDPTY GSF X KEWDALE,BGC STAKEHILL MANDURAH,ULSD 10PPM,-185
25.06.2025,D2221976,AU THDPTY GSF X KEWDALE,EMRC-Wood Recycling Depot Hazelmere,ULSD 10PPM,-267
25.06.2025,D2222334,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) -SPARE-EQUIPMENT TRON,ULSD 10PPM,-92
25.06.2025,D2221975,AU THDPTY GSF X KEWDALE,PMR - WA LIMESTONE BIBRA LAKE,ULSD 10PPM,-200
25.06.2025,D2222329,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) -SPARE-EQUIPMENT TRON,ULSD 10PPM,-195
25.06.2025,D2222333,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) - HENDERSON (TRONOX),ULSD 10PPM,-38
25.06.2025,D2222338,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) RS2020 KALMAR REACH,ULSD 10PPM,-248
25.06.2025,D2221977,AU THDPTY GSF X KEWDALE,BGC ARMADALE,ULSD 10PPM,-62
25.06.2025,D2221968,AU THDPTY GSF X KEWDALE,PMR - WA BLUEMETAL WHITBY-BYFORD,ULSD 10PPM,-146
25.06.2025,D2221969,AU THDPTY GSF X KEWDALE,Public Transport Authority of WA Ke,ULSD 10PPM,-235
25.06.2025,D2221974,AU THDPTY GSF X KEWDALE,URBAN RESOURCES BIBRA LAKE,ULSD 10PPM,-243
25.06.2025,D2222341,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) RS2021 KALMAR R,ULSD 10PPM,-148
25.06.2025,D2222340,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) -SPARE-EQUIPMENT CENT,ULSD 10PPM,-252
25.06.2025,D2221981,AU THDPTY GSF X KEWDALE,SMRC - CANNING VALE,BP ULTIMATE DIESEL,-68
25.06.2025,D2221973,AU THDPTY GSF X KEWDALE,URBAN RESOURCES HOPE VALLEY,ULSD 10PPM,-993
25.06.2025,D2221833,AU THDPTY GSF X KEWDALE,IMAGE RESOURCES ATLAS MINE GSF,ULSD 10PPM,"22,000"
25.06.2025,D2221832,AU THDPTY GSF X KEWDALE,PIACENTINI - IMAGE ATLAS MINE KEWDA,ULSD 10PPM,"10,000"
25.06.2025,D2222339,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) - LIFT RIGHT HIRE,ULSD 10PPM,60
25.06.2025,D2221978,AU THDPTY GSF X KEWDALE,BGC STAKEHILL MANDURAH,ULSD 10PPM,"3,500"
25.06.2025,D2221976,AU THDPTY GSF X KEWDALE,EMRC-Wood Recycling Depot Hazelmere,ULSD 10PPM,"8,139"
25.06.2025,D2222334,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) -SPARE-EQUIPMENT TRON,ULSD 10PPM,119
25.06.2025,D2221975,AU THDPTY GSF X KEWDALE,PMR - WA LIMESTONE BIBRA LAKE,ULSD 10PPM,"24,569"
25.06.2025,D2222329,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) -SPARE-EQUIPMENT TRON,ULSD 10PPM,253
25.06.2025,D2222333,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) - HENDERSON (TRONOX),ULSD 10PPM,50
25.06.2025,D2222338,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) RS2020 KALMAR REACH,ULSD 10PPM,323
25.06.2025,D2221977,AU THDPTY GSF X KEWDALE,BGC ARMADALE,ULSD 10PPM,"2,999"
25.06.2025,D2221968,AU THDPTY GSF X KEWDALE,PMR - WA BLUEMETAL WHITBY-BYFORD,ULSD 10PPM,"17,836"
25.06.2025,D2221969,AU THDPTY GSF X KEWDALE,Public Transport Authority of WA Ke,ULSD 10PPM,"31,009"
25.06.2025,D2221974,AU THDPTY GSF X KEWDALE,URBAN RESOURCES BIBRA LAKE,ULSD 10PPM,"10,749"
25.06.2025,D2222341,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) RS2021 KALMAR R,ULSD 10PPM,192
25.06.2025,D2222340,AU THDPTY GSF X KEWDALE,QUBE LOG (WA) -SPARE-EQUIPMENT CENT,ULSD 10PPM,328
25.06.2025,D2221981,AU THDPTY GSF X KEWDALE,SMRC - CANNING VALE,BP ULTIMATE DIESEL,"2,002"
25.06.2025,D2221973,AU THDPTY GSF X KEWDALE,URBAN RESOURCES HOPE VALLEY,ULSD 10PPM,"35,350"
23.06.2025,D2221472,AU THDPTY GSF X KEWDALE,MARLEYS TRANSPORT - HOPE VALLEY,BP ULTIMATE DIESEL,-332
23.06.2025,D2221472,AU THDPTY GSF X KEWDALE,MARLEYS TRANSPORT - HOPE VALLEY,BP ULTIMATE DIESEL,"35,217"
24.06.2025,D2221721,AU THDPTY GSF X KEWDALE,CITY OF CANNING MAIN DEPOT,Regular Unleaded Petrol 91 Octane,-600
