ESPERANCE,,,,,,
Date,Bill of Lading,Location,Customer,Product,Volume,
08.07.2025,8148737055,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-878,
08.07.2025,8148737055,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-777,
08.07.2025,8148729953,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-829,
08.07.2025,8148729953,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-819,
08.07.2025,8148742163,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,868",
08.07.2025,8148742163,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-3,087",
08.07.2025,8148723607,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,813",
08.07.2025,8148723607,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-3,087",
08.07.2025,8148742138,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,852",
08.07.2025,8148742138,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-3,081",
08.07.2025,8148759287,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-765,
08.07.2025,8148759287,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-769,
08.07.2025,8148748659,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,"-1,632",
08.07.2025,8148784404,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,-736,
08.07.2025,8148784404,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,-388,
08.07.2025,8148769163,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-829,
08.07.2025,8148769163,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-819,
09.07.2025,8148723609,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,868",
09.07.2025,8148723609,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-3,087",
09.07.2025,8148756289,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"-1,908",
09.07.2025,8148756289,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"-2,078",
09.07.2025,8148784403,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-836,
09.07.2025,8148784403,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-956,
09.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,-276,
09.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-1,782",
09.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-2,241",
09.07.2025,8148769164,AU TERM KEWDALE,BGC PRECAST KWINANA BEACH,ULSD 10PPM,-496,
09.07.2025,8148786285,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,-23,
09.07.2025,8148789675,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,-496,
06.07.2025,8148740269,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,813",
06.07.2025,8148740269,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-3,086",
05.07.2025,CRAIG BEAN,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,-344,
05.07.2025,CRAIG BEAN,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,-367,
05.07.2025,CRAIG BEAN,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-2,202",
05.07.2025,CRAIG BEAN,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-1,453",
05.07.2025,CRAIG BEAN,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-745,
29.06.2025,8148628636,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,763",
29.06.2025,8148628636,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,985",
29.06.2025,8148637810,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,-774,
28.06.2025,RANKIN SIMON,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-2,134",
28.06.2025,RANKIN SIMON,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-1,408",
28.06.2025,RANKIN SIMON,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-1,411",
28.06.2025,8148634128,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,-774,
28.06.2025,8148637520,AU TERM KEWDALE,CHARLES HULL-NORTH DANDALUP,ULSD 10PPM,-914,
27.06.2025,GARY MCGRATH,AU TERM KEWDALE,AU AIRPT JANDAKOT,JET A-1,"35,599",
27.06.2025,8148626719,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,"38,000",
30.06.2025,8148595668,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"18,603",
30.06.2025,8148595668,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"34,900",
30.06.2025,8148595668,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"40,602",
30.06.2025,8148634540,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"42,952",
30.06.2025,8148634540,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"38,047",
30.06.2025,8148632574,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,"1,499",
01.07.2025,8148683908,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"27,996",
01.07.2025,8148607149,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"42,947",
01.07.2025,8148607149,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"38,044",
01.07.2025,8148628638,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,154",
01.07.2025,8148628638,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,862",
02.07.2025,8148688717,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"36,851",
02.07.2025,8148688717,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"19,646",
02.07.2025,8148687313,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,"2,000",
02.07.2025,8148688735,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,600",
02.07.2025,8148688735,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"43,001",
02.07.2025,8148679654,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"42,818",
02.07.2025,8148679654,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"34,780",
02.07.2025,GARY MCGRATH,AU TERM KEWDALE,AU AIRPT JANDAKOT,JET A-1,"32,851",
02.07.2025,8148697433,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"23,002",
02.07.2025,8148661887,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,"34,154",
02.07.2025,8148661887,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,"19,847",
02.07.2025,8148705623,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"37,466",
02.07.2025,8148705623,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"37,649",
02.07.2025,8148703939,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,"33,996",
02.07.2025,8148634542,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,165",
02.07.2025,8148634542,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,870",
02.07.2025,8148634860,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,225",
02.07.2025,8148634860,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,776",
03.07.2025,8148698195,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,"37,505",
03.07.2025,8148682039,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"39,249",
03.07.2025,8148682039,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"42,729",
03.07.2025,8148705610,AU TERM KEWDALE,CHARLES HULL WAGERUP,ULSD 10PPM,"37,599",
03.07.2025,8148698388,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,292",
03.07.2025,8148698388,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,845",
03.07.2025,SCOTT ROGERS,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"33,355",
03.07.2025,SCOTT ROGERS,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"43,738",
03.07.2025,8148709800,AU TERM KEWDALE,B & J CATALANO - BRUNSWICK JUNCTION,ULSD 10PPM,"36,848",
03.07.2025,8148709800,AU TERM KEWDALE,B & J CATALANO - BRUNSWICK JUNCTION,ULSD 10PPM,"19,648",
03.07.2025,8148719655,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,300",
03.07.2025,8148719655,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,851",
03.07.2025,8148685858,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,"3,001",
03.07.2025,8148634896,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,157",
03.07.2025,8148634896,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,872",
29.06.2025,8148637794,AU TERM KEWDALE,CHARLES HULL-NORTH DANDALUP,ULSD 10PPM,"19,997",
29.06.2025,358012,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"15,494",
04.07.2025,8148698584,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,"18,597",
04.07.2025,8148698584,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,"34,899",
04.07.2025,8148698584,AU TERM KEWDALE,PIACENTINI - TIWEST PROJECT CATABY,ULSD 10PPM,"40,599",
04.07.2025,TERRY HARROP,AU TERM KEWDALE,AU AIRPT JANDAKOT,JET A-1,"35,601",
04.07.2025,8148721750,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY MAIN,ULSD 10PPM,"37,598",
04.07.2025,8148721750,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY MAIN,ULSD 10PPM,"42,995",
04.07.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,"10,300",
04.07.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"35,853",
04.07.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"40,780",
04.07.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"8,302",
04.07.2025,8148719654,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,289",
04.07.2025,8148719654,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,843",
04.07.2025,8148685859,AU TERM KEWDALE,CHARLES HULL-NORTH DANDALUP,ULSD 10PPM,"35,496",
04.07.2025,8148717526,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"38,101",
04.07.2025,SCOTT ROGERS,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"33,360",
04.07.2025,SCOTT ROGERS,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"43,737",
04.07.2025,8148719009,AU TERM KEWDALE,CHARLES HULL - COOLUP,ULSD 10PPM,"38,702",
10.07.2025,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT KALGOORLIE,JET A-1,"36,246",
10.07.2025,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT KALGOORLIE,JET A-1,"39,354",
10.07.2025,8148735934,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"42,948",
10.07.2025,8148735934,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"38,048",
10.07.2025,8148741414,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"43,630",
10.07.2025,8148741414,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,868",
10.07.2025,8148742109,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,472",
10.07.2025,8148742109,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,867",
07.07.2025,8148722957,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"39,246",
07.07.2025,8148722957,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"42,730",
07.07.2025,8148737052,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"42,946",
07.07.2025,8148737052,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"38,048",
07.07.2025,8148734606,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"40,021",
07.07.2025,8148734606,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"34,897",
07.07.2025,8148738530,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,291",
07.07.2025,8148738530,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,845",
07.07.2025,8148738531,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,097",
07.07.2025,8148738531,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"42,999",
07.07.2025,8148729954,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,303",
07.07.2025,8148729954,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,851",
07.07.2025,8148733394,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"36,850",
07.07.2025,8148733394,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"19,645",
07.07.2025,8148740762,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,"1,500",
07.07.2025,8148742167,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,230",
07.07.2025,8148742167,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,777",
07.07.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,"10,334",
07.07.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"35,845",
07.07.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"40,781",
07.07.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"8,298",
07.07.2025,8148734163,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"37,599",
07.07.2025,8148734163,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"25,249",
07.07.2025,8148759634,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,"38,013",
07.07.2025,8148768093,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"39,846",
07.07.2025,8148768093,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"26,296",
07.07.2025,8148768093,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"26,355",
03.07.2025,8148634780,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,225",
08.07.2025,8148737055,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"42,952",
08.07.2025,8148737055,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"38,047",
08.07.2025,8148729953,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,296",
08.07.2025,8148729953,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,845",
08.07.2025,8148742163,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,472",
08.07.2025,8148742163,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,872",
08.07.2025,8148723607,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"43,628",
08.07.2025,8148723607,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,869",
08.07.2025,8148742138,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,229",
08.07.2025,8148742138,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,786",
08.07.2025,8148759287,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"37,469",
08.07.2025,8148759287,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"37,646",
08.07.2025,8148748659,AU TERM KEWDALE,SOUTH32 WORSLEY REFINERY GARAGE,ULSD 10PPM,"37,596",
08.07.2025,8148784404,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"37,595",
08.07.2025,8148784404,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"19,798",
08.07.2025,8148769163,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,298",
08.07.2025,8148769163,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,850",
09.07.2025,8148723609,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,477",
09.07.2025,8148723609,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,873",
09.07.2025,8148756289,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"39,244",
09.07.2025,8148756289,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"42,728",
09.07.2025,8148784403,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,601",
09.07.2025,8148784403,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"43,001",
09.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,"4,999",
09.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"32,235",
09.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"40,538",
09.07.2025,8148769164,AU TERM KEWDALE,BGC PRECAST KWINANA BEACH,ULSD 10PPM,"38,701",
09.07.2025,8148786285,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,"2,502",
09.07.2025,8148789675,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,"38,699",
06.07.2025,8148740269,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"43,628",
06.07.2025,8148740269,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,866",
05.07.2025,CRAIG BEAN,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,"6,229",
05.07.2025,CRAIG BEAN,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,"6,646",
05.07.2025,CRAIG BEAN,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"39,846",
05.07.2025,CRAIG BEAN,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"26,296",
05.07.2025,CRAIG BEAN,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"13,476",
29.06.2025,8148628636,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,231",
29.06.2025,8148628636,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,784",
29.06.2025,8148637810,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"38,099",
28.06.2025,RANKIN SIMON,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"39,852",
28.06.2025,RANKIN SIMON,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"26,294",
28.06.2025,RANKIN SIMON,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"26,350",
28.06.2025,8148634128,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"38,102",
28.06.2025,8148637520,AU TERM KEWDALE,CHARLES HULL-NORTH DANDALUP,ULSD 10PPM,"35,500",
27.06.2025,8148615127,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,-14,
27.06.2025,8148619878,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,-320,
27.06.2025,8148619878,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,-310,
27.06.2025,8148619985,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-922,
27.06.2025,8148619985,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-749,
27.06.2025,8148638422,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,-342,
27.06.2025,8148615127,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,"1,500",
27.06.2025,8148619878,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"38,949",
27.06.2025,8148619878,AU TERM KEWDALE,BGC HAZELMERE,ULSD 10PPM,"37,749",
27.06.2025,8148619985,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"42,818",
27.06.2025,8148619985,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"34,775",
27.06.2025,8148638422,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"17,996",
28.06.2025,8148619987,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-810,
28.06.2025,8148619987,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-926,
28.06.2025,8148619987,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,599",
28.06.2025,8148619987,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"42,995",
30.06.2025,MARK BLACKWOOD,AU TERM KEWDALE,BLK JET DEL Duketon Air Strip,JET A-1,"-1,504",
30.06.2025,MARK BLACKWOOD,AU TERM KEWDALE,GRUYERE AERODROME,JET A-1,"-1,965",
30.06.2025,MARK BLACKWOOD,AU TERM KEWDALE,GRUYERE AERODROME,JET A-1,"-4,467",
30.06.2025,MARK BLACKWOOD,AU TERM KEWDALE,BLK JET DEL Laverton Airport x Kewd,JET A-1,"-2,560",
30.06.2025,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT LEONORA,JET A-1,"-2,359",
30.06.2025,MARK BLACKWOOD,AU TERM KEWDALE,BHP AIR Bulk DEL Leinster,JET A-1,"-2,502",
30.06.2025,MARK BLACKWOOD,AU TERM KEWDALE,SKIPPERS AIR BULK DEL THUNDERBOX,JET A-1,-579,
30.06.2025,8148670432,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-810,
30.06.2025,8148670432,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-926,
30.06.2025,8148638421,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-745,
30.06.2025,8148638421,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-797,
30.06.2025,TERRY HARROP,AU TERM KEWDALE,AU AIRPT ESPERANCE,JET A-1,"-2,295",
30.06.2025,8148665533,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,-648,
30.06.2025,8148665533,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,-377,
30.06.2025,MARK BLACKWOOD,AU TERM KEWDALE,BLK JET DEL Duketon Air Strip,JET A-1,"8,002",
30.06.2025,MARK BLACKWOOD,AU TERM KEWDALE,GRUYERE AERODROME,JET A-1,"11,610",
30.06.2025,MARK BLACKWOOD,AU TERM KEWDALE,GRUYERE AERODROME,JET A-1,"26,393",
30.06.2025,MARK BLACKWOOD,AU TERM KEWDALE,BLK JET DEL Laverton Airport x Kewd,JET A-1,"15,999",
30.06.2025,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT LEONORA,JET A-1,"15,999",
30.06.2025,MARK BLACKWOOD,AU TERM KEWDALE,BHP AIR Bulk DEL Leinster,JET A-1,"16,669",
30.06.2025,MARK BLACKWOOD,AU TERM KEWDALE,SKIPPERS AIR BULK DEL THUNDERBOX,JET A-1,"5,002",
30.06.2025,8148670432,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,598",
30.06.2025,8148670432,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"42,997",
30.06.2025,8148638421,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"34,593",
30.06.2025,8148638421,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,996",
30.06.2025,TERRY HARROP,AU TERM KEWDALE,AU AIRPT ESPERANCE,JET A-1,"35,596",
30.06.2025,8148665533,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"34,148",
30.06.2025,8148665533,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"19,847",
01.07.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-2,058",
